Parâmetros;0.15;0.3;0.45;0.6;0.75;0.9;1.05
Thetar;0.09643868186428813;0.1231415857194033;0.1307972198552688;0.13162706202388766;0.123205761096266;0.12784330145064418;0.12647009893225283
Thetas;0.2827367927926741;0.3609472679694289;0.36204056934148215;0.3887009143112288;0.36550406521134904;0.35420886589677253;0.3527944929265459
Alpha;0.8840630261963904;0.9754084983918937;1.1699888287308027;1.3951602708031217;1.4871625555444963;1.343644095173138;1.332859498873062
n;2.0103708117811627;1.8793420122903888;2.046652668971898;2.0812213568566187;2.2734721458193037;2.2290286656144893;2.2053236224344133
