"Argila, g/kg","Silte, g/kg","Areia total, g/kg","Carbono total, g/dm3","Dens. solo, Mg m-3",Poros Total Calculada,theta,umidade
79.10000000000106,16.14999999999789,4.750000000001052,13.24,1.3845999999999998,0.5117900400000002,1500,0.39300000000000035
81.00000000000018,15.59999999999917,3.400000000000645,12.97,1.3709,0.5177173799999999,6,0.48419999999999985
81.00000000000018,15.59999999999917,3.400000000000645,12.97,1.3709,0.5177173799999999,10,0.47180000000000033
81.00000000000018,15.59999999999917,3.400000000000645,12.97,1.3709,0.5177173799999999,33,0.45840000000000003
81.00000000000018,15.59999999999917,3.400000000000645,12.97,1.3709,0.5177173799999999,100,0.43560000000000026
81.00000000000018,15.59999999999917,3.400000000000645,12.97,1.3709,0.5177173799999999,1500,0.3850000000000003
78.1500000000015,18.49999999999774,3.3500000000007617,10.36,1.2320000000000002,0.5673215999999999,6,0.4957000000000002
78.1500000000015,18.49999999999774,3.3500000000007617,10.36,1.2320000000000002,0.5673215999999999,10,0.4883000000000001
78.1500000000015,18.49999999999774,3.3500000000007617,10.36,1.2320000000000002,0.5673215999999999,33,0.4304999999999999
78.1500000000015,18.49999999999774,3.3500000000007617,10.36,1.2320000000000002,0.5673215999999999,100,0.411
78.1500000000015,18.49999999999774,3.3500000000007617,10.36,1.2320000000000002,0.5673215999999999,1500,0.35859999999999986
77.44999999999958,15.950000000001907,6.599999999998516,17.72,1.3832000000000002,0.5122836799999999,6,0.4822999999999999
77.44999999999958,15.950000000001907,6.599999999998516,17.72,1.3832000000000002,0.5122836799999999,10,0.4712999999999997
77.44999999999958,15.950000000001907,6.599999999998516,17.72,1.3832000000000002,0.5122836799999999,33,0.4465
77.44999999999958,15.950000000001907,6.599999999998516,17.72,1.3832000000000002,0.5122836799999999,100,0.43650000000000005
77.44999999999958,15.950000000001907,6.599999999998516,17.72,1.3832000000000002,0.5122836799999999,1500,0.3948999999999998
82.0999999999994,13.400000000000745,4.499999999999858,11.61,1.325,0.5330699999999999,6,0.49990000000000046
82.0999999999994,13.400000000000745,4.499999999999858,11.61,1.325,0.5330699999999999,10,0.4959000000000001
82.0999999999994,13.400000000000745,4.499999999999858,11.61,1.325,0.5330699999999999,33,0.44530000000000014
82.0999999999994,13.400000000000745,4.499999999999858,11.61,1.325,0.5330699999999999,100,0.4256000000000004
82.0999999999994,13.400000000000745,4.499999999999858,11.61,1.325,0.5330699999999999,1500,0.38160000000000005
81.05000000000007,14.300000000000423,4.649999999999508,10.86,1.2820999999999998,0.5530599400000005,6,0.47720000000000024
81.05000000000007,14.300000000000423,4.649999999999508,10.86,1.2820999999999998,0.5530599400000005,10,0.4715000000000003
81.05000000000007,14.300000000000423,4.649999999999508,10.86,1.2820999999999998,0.5530599400000005,33,0.4287999999999999
81.05000000000007,14.300000000000423,4.649999999999508,10.86,1.2820999999999998,0.5530599400000005,100,0.4135000000000002
81.05000000000007,14.300000000000423,4.649999999999508,10.86,1.2820999999999998,0.5530599400000005,1500,0.3631
81.99999999999963,14.54999999999984,3.4500000000005286,8.76,1.3052999999999997,0.5452334799999998,6,0.5095
81.99999999999963,14.54999999999984,3.4500000000005286,8.76,1.3052999999999997,0.5452334799999998,10,0.5025000000000002
81.99999999999963,14.54999999999984,3.4500000000005286,8.76,1.3052999999999997,0.5452334799999998,33,0.48250000000000015
81.99999999999963,14.54999999999984,3.4500000000005286,8.76,1.3052999999999997,0.5452334799999998,100,0.4683999999999999
81.99999999999963,14.54999999999984,3.4500000000005286,8.76,1.3052999999999997,0.5452334799999998,1500,0.4282000000000001
80.15000000000039,14.599999999999724,5.249999999999886,17.29,1.2855999999999996,0.5456689600000002,6,0.4709
80.15000000000039,14.599999999999724,5.249999999999886,17.29,1.2855999999999996,0.5456689600000002,10,0.45490000000000036
80.15000000000039,14.599999999999724,5.249999999999886,17.29,1.2855999999999996,0.5456689600000002,33,0.43010000000000015
80.15000000000039,14.599999999999724,5.249999999999886,17.29,1.2855999999999996,0.5456689600000002,100,0.4132000000000002
80.15000000000039,14.599999999999724,5.249999999999886,17.29,1.2855999999999996,0.5456689600000002,1500,0.3601000000000002
81.49999999999902,13.700000000000045,4.800000000000935,13.36,1.3668,0.51915976,6,0.5155
81.49999999999902,13.700000000000045,4.800000000000935,13.36,1.3668,0.51915976,10,0.5117
81.49999999999902,13.700000000000045,4.800000000000935,13.36,1.3668,0.51915976,33,0.4791
81.49999999999902,13.700000000000045,4.800000000000935,13.36,1.3668,0.51915976,100,0.45350000000000007
81.49999999999902,13.700000000000045,4.800000000000935,13.36,1.3668,0.51915976,1500,0.3987000000000004
84.34999999999948,13.500000000000512,2.1500000000000057,10.83,1.2305,0.5653874000000001,6,0.4893
84.34999999999948,13.500000000000512,2.1500000000000057,10.83,1.2305,0.5653874000000001,10,0.4706999999999999
84.34999999999948,13.500000000000512,2.1500000000000057,10.83,1.2305,0.5653874000000001,33,0.4594999999999999
84.34999999999948,13.500000000000512,2.1500000000000057,10.83,1.2305,0.5653874000000001,100,0.4319
84.34999999999948,13.500000000000512,2.1500000000000057,10.83,1.2305,0.5653874000000001,1500,0.38019999999999976
81.05000000000007,11.44999999999996,7.499999999999972,6.07,1.2277,0.5646575800000001,6,0.5232999999999998
81.05000000000007,11.44999999999996,7.499999999999972,6.07,1.2277,0.5646575800000001,10,0.5225999999999998
81.05000000000007,11.44999999999996,7.499999999999972,6.07,1.2277,0.5646575800000001,33,0.5028999999999997
81.05000000000007,11.44999999999996,7.499999999999972,6.07,1.2277,0.5646575800000001,100,0.47939999999999994
81.05000000000007,11.44999999999996,7.499999999999972,6.07,1.2277,0.5646575800000001,1500,0.43370000000000003
79.3000000000006,15.999999999998238,4.700000000001168,15.35,1.2248999999999999,0.5776544800000001,6,0.4855999999999997
79.3000000000006,15.999999999998238,4.700000000001168,15.35,1.2248999999999999,0.5776544800000001,10,0.47549999999999976
79.3000000000006,15.999999999998238,4.700000000001168,15.35,1.2248999999999999,0.5776544800000001,33,0.42409999999999987
79.3000000000006,15.999999999998238,4.700000000001168,15.35,1.2248999999999999,0.5776544800000001,100,0.3959
79.3000000000006,15.999999999998238,4.700000000001168,15.35,1.2248999999999999,0.5776544800000001,1500,0.33829999999999977
77.15000000000028,13.949999999999463,8.900000000000261,10.16,1.3658999999999997,0.5271254200000002,6,0.5118
77.15000000000028,13.949999999999463,8.900000000000261,10.16,1.3658999999999997,0.5271254200000002,10,0.5094999999999998
77.15000000000028,13.949999999999463,8.900000000000261,10.16,1.3658999999999997,0.5271254200000002,33,0.4753000000000003
77.15000000000028,13.949999999999463,8.900000000000261,10.16,1.3658999999999997,0.5271254200000002,100,0.44680000000000003
77.15000000000028,13.949999999999463,8.900000000000261,10.16,1.3658999999999997,0.5271254200000002,1500,0.3992000000000001
77.35000000000159,13.549999999998619,9.099999999999795,10.94,1.3309000000000004,0.5355159,6,0.5121999999999998
77.35000000000159,13.549999999998619,9.099999999999795,10.94,1.3309000000000004,0.5355159,10,0.5095
77.35000000000159,13.549999999998619,9.099999999999795,10.94,1.3309000000000004,0.5355159,33,0.47289999999999965
77.35000000000159,13.549999999998619,9.099999999999795,10.94,1.3309000000000004,0.5355159,100,0.4387000000000001
77.35000000000159,13.549999999998619,9.099999999999795,10.94,1.3309000000000004,0.5355159,1500,0.3963999999999999
80.00000000000074,12.299999999999756,7.6999999999995055,10.48,1.3060000000000003,0.5478627999999999,6,0.4959000000000002
80.00000000000074,12.299999999999756,7.6999999999995055,10.48,1.3060000000000003,0.5478627999999999,10,0.49160000000000004
80.00000000000074,12.299999999999756,7.6999999999995055,10.48,1.3060000000000003,0.5478627999999999,33,0.4448
80.00000000000074,12.299999999999756,7.6999999999995055,10.48,1.3060000000000003,0.5478627999999999,100,0.4304
80.00000000000074,12.299999999999756,7.6999999999995055,10.48,1.3060000000000003,0.5478627999999999,1500,0.3904
79.74999999999955,15.65000000000083,4.599999999999625,17.29,1.3214,0.5311672799999998,6,0.47259999999999985
79.74999999999955,15.65000000000083,4.599999999999625,17.29,1.3214,0.5311672799999998,10,0.4662999999999999
79.74999999999955,15.65000000000083,4.599999999999625,17.29,1.3214,0.5311672799999998,33,0.4626999999999998
79.74999999999955,15.65000000000083,4.599999999999625,17.29,1.3214,0.5311672799999998,100,0.4372999999999996
79.74999999999955,15.65000000000083,4.599999999999625,17.29,1.3214,0.5311672799999998,1500,0.39610000000000006
81.09999999999995,13.799999999999812,5.100000000000236,12.11,1.4132999999999998,0.49629988000000014,6,0.4694
81.09999999999995,13.799999999999812,5.100000000000236,12.11,1.4132999999999998,0.49629988000000014,10,0.46230000000000016
81.09999999999995,13.799999999999812,5.100000000000236,12.11,1.4132999999999998,0.49629988000000014,33,0.4612
81.09999999999995,13.799999999999812,5.100000000000236,12.11,1.4132999999999998,0.49629988000000014,100,0.4579000000000002
81.09999999999995,13.799999999999812,5.100000000000236,12.11,1.4132999999999998,0.49629988000000014,1500,0.4123000000000002
80.09999999999873,15.70000000000249,4.199999999998781,11.96,1.3791,0.5134535199999997,6,0.5088999999999999
80.09999999999873,15.70000000000249,4.199999999998781,11.96,1.3791,0.5134535199999997,10,0.5068
80.09999999999873,15.70000000000249,4.199999999998781,11.96,1.3791,0.5134535199999997,33,0.47129999999999994
80.09999999999873,15.70000000000249,4.199999999998781,11.96,1.3791,0.5134535199999997,100,0.44240000000000007
80.09999999999873,15.70000000000249,4.199999999998781,11.96,1.3791,0.5134535199999997,1500,0.4000999999999999
80.54999999999946,13.350000000000861,6.099999999999682,9.77,1.2963999999999998,0.53900016,6,0.5104000000000002
80.54999999999946,13.350000000000861,6.099999999999682,9.77,1.2963999999999998,0.53900016,10,0.5016000000000002
80.54999999999946,13.350000000000861,6.099999999999682,9.77,1.2963999999999998,0.53900016,33,0.4651999999999998
80.54999999999946,13.350000000000861,6.099999999999682,9.77,1.2963999999999998,0.53900016,100,0.4400999999999999
80.54999999999946,13.350000000000861,6.099999999999682,9.77,1.2963999999999998,0.53900016,1500,0.4011000000000001
79.84999999999931,15.29999999999987,4.8500000000008185,18.31,1.2869,0.5403193199999996,6,0.5120999999999998
79.84999999999931,15.29999999999987,4.8500000000008185,18.31,1.2869,0.5403193199999996,10,0.5062
79.84999999999931,15.29999999999987,4.8500000000008185,18.31,1.2869,0.5403193199999996,33,0.4519999999999999
79.84999999999931,15.29999999999987,4.8500000000008185,18.31,1.2869,0.5403193199999996,100,0.42
79.84999999999931,15.29999999999987,4.8500000000008185,18.31,1.2869,0.5403193199999996,1500,0.3667000000000002
82.25000000000082,13.049999999998008,4.700000000001168,12.07,1.3481999999999998,0.5197711599999999,6,0.49170000000000014
82.25000000000082,13.049999999998008,4.700000000001168,12.07,1.3481999999999998,0.5197711599999999,10,0.48639999999999983
82.25000000000082,13.049999999998008,4.700000000001168,12.07,1.3481999999999998,0.5197711599999999,33,0.5657999999999997
82.25000000000082,13.049999999998008,4.700000000001168,12.07,1.3481999999999998,0.5197711599999999,100,0.4414999999999997
82.25000000000082,13.049999999998008,4.700000000001168,12.07,1.3481999999999998,0.5197711599999999,1500,0.4003999999999996
80.44999999999969,13.000000000001677,6.549999999998633,10.71,1.2805000000000002,0.5467029999999996,6,0.4860000000000002
80.44999999999969,13.000000000001677,6.549999999998633,10.71,1.2805000000000002,0.5467029999999996,10,0.47839999999999977
80.44999999999969,13.000000000001677,6.549999999998633,10.71,1.2805000000000002,0.5467029999999996,33,0.4411000000000002
80.44999999999969,13.000000000001677,6.549999999998633,10.71,1.2805000000000002,0.5467029999999996,100,0.4156000000000001
80.44999999999969,13.000000000001677,6.549999999998633,10.71,1.2805000000000002,0.5467029999999996,1500,0.36610000000000015
79.55000000000001,13.299999999999201,7.150000000000787,10.63,1.2433,0.5586285000000004,6,0.49789999999999957
79.55000000000001,13.299999999999201,7.150000000000787,10.63,1.2433,0.5586285000000004,10,0.4881
79.55000000000001,13.299999999999201,7.150000000000787,10.63,1.2433,0.5586285000000004,33,0.4597999999999996
79.55000000000001,13.299999999999201,7.150000000000787,10.63,1.2433,0.5586285000000004,100,0.43159999999999965
79.55000000000001,13.299999999999201,7.150000000000787,10.63,1.2433,0.5586285000000004,1500,0.3800999999999999
79.5999999999999,15.400000000001413,4.999999999998693,17.6,1.1337,0.5945888800000001,6,0.4703999999999998
79.5999999999999,15.400000000001413,4.999999999998693,17.6,1.1337,0.5945888800000001,10,0.45830000000000004
79.5999999999999,15.400000000001413,4.999999999998693,17.6,1.1337,0.5945888800000001,33,0.3940999999999999
79.5999999999999,15.400000000001413,4.999999999998693,17.6,1.1337,0.5945888800000001,100,0.3809
79.5999999999999,15.400000000001413,4.999999999998693,17.6,1.1337,0.5945888800000001,1500,0.32320000000000015
79.3000000000006,13.89999999999958,6.799999999999827,13.44,1.3181,0.5304927799999999,6,0.5001999999999999
79.3000000000006,13.89999999999958,6.799999999999827,13.44,1.3181,0.5304927799999999,10,0.49759999999999993
79.3000000000006,13.89999999999958,6.799999999999827,13.44,1.3181,0.5304927799999999,33,0.46629999999999994
79.3000000000006,13.89999999999958,6.799999999999827,13.44,1.3181,0.5304927799999999,100,0.44529999999999975
79.3000000000006,13.89999999999958,6.799999999999827,13.44,1.3181,0.5304927799999999,1500,0.4063
82.79999999999954,12.600000000000833,4.599999999999625,12.07,1.29794,0.538971712,6,0.50126
82.79999999999954,12.600000000000833,4.599999999999625,12.07,1.29794,0.538971712,10,0.49605999999999967
82.79999999999954,12.600000000000833,4.599999999999625,12.07,1.29794,0.538971712,33,0.4551599999999999
82.79999999999954,12.600000000000833,4.599999999999625,12.07,1.29794,0.538971712,100,0.4308599999999998
82.79999999999954,12.600000000000833,4.599999999999625,12.07,1.29794,0.538971712,1500,0.3977599999999998
79.64999999999978,12.9999999999999,7.350000000000321,9.35,1.1876,0.57745192,6,0.5214000000000001
79.64999999999978,12.9999999999999,7.350000000000321,9.35,1.1876,0.57745192,10,0.5037999999999996
79.64999999999978,12.9999999999999,7.350000000000321,9.35,1.1876,0.57745192,33,0.46859999999999974
79.64999999999978,12.9999999999999,7.350000000000321,9.35,1.1876,0.57745192,100,0.4441999999999998
79.64999999999978,12.9999999999999,7.350000000000321,9.35,1.1876,0.57745192,1500,0.4089000000000001
81.34999999999937,14.25000000000054,4.400000000000091,18.89,1.2956999999999999,0.5402856399999998,6,0.5023000000000002
81.34999999999937,14.25000000000054,4.400000000000091,18.89,1.2956999999999999,0.5402856399999998,10,0.4850999999999999
81.34999999999937,14.25000000000054,4.400000000000091,18.89,1.2956999999999999,0.5402856399999998,33,0.46790000000000015
81.34999999999937,14.25000000000054,4.400000000000091,18.89,1.2956999999999999,0.5402856399999998,100,0.43709999999999977
81.34999999999937,14.25000000000054,4.400000000000091,18.89,1.2956999999999999,0.5402856399999998,1500,0.3875999999999999
83.30000000000015,12.9999999999999,3.699999999999946,18.15,1.2716,0.5470560800000003,6,0.5193000000000001
83.30000000000015,12.9999999999999,3.699999999999946,18.15,1.2716,0.5470560800000003,10,0.5018000000000001
83.30000000000015,12.9999999999999,3.699999999999946,18.15,1.2716,0.5470560800000003,33,0.4644
83.30000000000015,12.9999999999999,3.699999999999946,18.15,1.2716,0.5470560800000003,100,0.43310000000000004
83.30000000000015,12.9999999999999,3.699999999999946,18.15,1.2716,0.5470560800000003,1500,0.39800000000000013
78.59999999999867,13.100000000001444,8.299999999999883,12.66,1.1909999999999998,0.5791006000000002,6,0.5099
78.59999999999867,13.100000000001444,8.299999999999883,12.66,1.1909999999999998,0.5791006000000002,10,0.4937999999999999
78.59999999999867,13.100000000001444,8.299999999999883,12.66,1.1909999999999998,0.5791006000000002,33,0.46780000000000027
78.59999999999867,13.100000000001444,8.299999999999883,12.66,1.1909999999999998,0.5791006000000002,100,0.4443999999999999
78.59999999999867,13.100000000001444,8.299999999999883,12.66,1.1909999999999998,0.5791006000000002,1500,0.41069999999999984
79.50000000000013,12.900000000000134,7.5999999999997385,12.31,1.1629000000000003,0.58763566,6,0.4739000000000002
79.50000000000013,12.900000000000134,7.5999999999997385,12.31,1.1629000000000003,0.58763566,10,0.4687999999999998
79.50000000000013,12.900000000000134,7.5999999999997385,12.31,1.1629000000000003,0.58763566,33,0.44379999999999975
79.50000000000013,12.900000000000134,7.5999999999997385,12.31,1.1629000000000003,0.58763566,100,0.4159000000000001
79.50000000000013,12.900000000000134,7.5999999999997385,12.31,1.1629000000000003,0.58763566,1500,0.3885999999999999
80.79999999999887,16.800000000001702,2.399999999999423,17.1,1.1641,0.5827865600000001,6,0.4704000000000002
80.79999999999887,16.800000000001702,2.399999999999423,17.1,1.1641,0.5827865600000001,10,0.4610000000000002
80.79999999999887,16.800000000001702,2.399999999999423,17.1,1.1641,0.5827865600000001,33,0.41279999999999994
80.79999999999887,16.800000000001702,2.399999999999423,17.1,1.1641,0.5827865600000001,100,0.3883000000000001
80.79999999999887,16.800000000001702,2.399999999999423,17.1,1.1641,0.5827865600000001,1500,0.34910000000000024
81.70000000000033,16.84999999999981,1.4499999999998607,14.72,1.2583,0.5490252800000001,6,0.4957
81.70000000000033,16.84999999999981,1.4499999999998607,14.72,1.2583,0.5490252800000001,10,0.4890000000000004
81.70000000000033,16.84999999999981,1.4499999999998607,14.72,1.2583,0.5490252800000001,33,0.44819999999999993
81.70000000000033,16.84999999999981,1.4499999999998607,14.72,1.2583,0.5490252800000001,100,0.4274000000000001
81.70000000000033,16.84999999999981,1.4499999999998607,14.72,1.2583,0.5490252800000001,1500,0.39310000000000006
83.10000000000062,14.999999999998792,1.9000000000005883,12.66,1.2610999999999999,0.5477695400000002,6,0.5148999999999997
83.10000000000062,14.999999999998792,1.9000000000005883,12.66,1.2610999999999999,0.5477695400000002,10,0.5105999999999997
83.10000000000062,14.999999999998792,1.9000000000005883,12.66,1.2610999999999999,0.5477695400000002,33,0.46489999999999976
83.10000000000062,14.999999999998792,1.9000000000005883,12.66,1.2610999999999999,0.5477695400000002,100,0.4363000000000002
83.10000000000062,14.999999999998792,1.9000000000005883,12.66,1.2610999999999999,0.5477695400000002,1500,0.3990999999999999
82.64999999999989,12.050000000000338,5.29999999999977,7.09,1.1474000000000002,0.5908371599999996,6,0.4917000000000002
82.64999999999989,12.050000000000338,5.29999999999977,7.09,1.1474000000000002,0.5908371599999996,10,0.47969999999999974
82.64999999999989,12.050000000000338,5.29999999999977,7.09,1.1474000000000002,0.5908371599999996,33,0.46819999999999995
82.64999999999989,12.050000000000338,5.29999999999977,7.09,1.1474000000000002,0.5908371599999996,100,0.4463999999999999
82.64999999999989,12.050000000000338,5.29999999999977,7.09,1.1474000000000002,0.5908371599999996,1500,0.4172999999999999
82.74999999999966,15.249999999999986,2.0000000000003553,17.45,1.1539,0.58644224,6,0.4777000000000004
82.74999999999966,15.249999999999986,2.0000000000003553,17.45,1.1539,0.58644224,10,0.46870000000000006
82.74999999999966,15.249999999999986,2.0000000000003553,17.45,1.1539,0.58644224,33,0.40569999999999995
82.74999999999966,15.249999999999986,2.0000000000003553,17.45,1.1539,0.58644224,100,0.3747
82.74999999999966,15.249999999999986,2.0000000000003553,17.45,1.1539,0.58644224,1500,0.33790000000000026
82.64999999999989,15.95000000000013,1.3999999999999773,14.99,1.2956999999999999,0.5363985399999996,6,0.48789999999999983
82.64999999999989,15.95000000000013,1.3999999999999773,14.99,1.2956999999999999,0.5363985399999996,10,0.4835999999999997
82.64999999999989,15.95000000000013,1.3999999999999773,14.99,1.2956999999999999,0.5363985399999996,33,0.45309999999999967
82.64999999999989,15.95000000000013,1.3999999999999773,14.99,1.2956999999999999,0.5363985399999996,100,0.4296
82.64999999999989,15.95000000000013,1.3999999999999773,14.99,1.2956999999999999,0.5363985399999996,1500,0.4027
79.75000000000132,14.04999999999923,6.199999999999449,12.62,1.3472000000000002,0.5190495999999999,6,0.5046999999999999
79.75000000000132,14.04999999999923,6.199999999999449,12.62,1.3472000000000002,0.5190495999999999,10,0.49890000000000007
79.75000000000132,14.04999999999923,6.199999999999449,12.62,1.3472000000000002,0.5190495999999999,33,0.47150000000000003
79.75000000000132,14.04999999999923,6.199999999999449,12.62,1.3472000000000002,0.5190495999999999,100,0.44629999999999964
79.75000000000132,14.04999999999923,6.199999999999449,12.62,1.3472000000000002,0.5190495999999999,1500,0.4134
78.4500000000008,13.649999999998386,7.900000000000816,8.25,1.2465000000000002,0.561232,6,0.5063999999999999
78.4500000000008,13.649999999998386,7.900000000000816,8.25,1.2465000000000002,0.561232,10,0.4996999999999997
78.4500000000008,13.649999999998386,7.900000000000816,8.25,1.2465000000000002,0.561232,33,0.49009999999999987
78.4500000000008,13.649999999998386,7.900000000000816,8.25,1.2465000000000002,0.561232,100,0.46550000000000014
78.4500000000008,13.649999999998386,7.900000000000816,8.25,1.2465000000000002,0.561232,1500,0.43610000000000015
78.39999999999914,15.50000000000118,6.099999999999682,17.33,1.2818,0.5454737200000002,6,0.4927999999999998
78.39999999999914,15.50000000000118,6.099999999999682,17.33,1.2818,0.5454737200000002,10,0.47469999999999984
78.39999999999914,15.50000000000118,6.099999999999682,17.33,1.2818,0.5454737200000002,33,0.4507
78.39999999999914,15.50000000000118,6.099999999999682,17.33,1.2818,0.5454737200000002,100,0.42010000000000003
78.39999999999914,15.50000000000118,6.099999999999682,17.33,1.2818,0.5454737200000002,1500,0.37850000000000034
76.59999999999978,13.650000000000162,9.750000000000057,14.18,1.3315000000000001,0.5294478999999996,6,0.4763999999999999
76.59999999999978,13.650000000000162,9.750000000000057,14.18,1.3315000000000001,0.5294478999999996,10,0.4699000000000001
76.59999999999978,13.650000000000162,9.750000000000057,14.18,1.3315000000000001,0.5294478999999996,33,0.4575
76.59999999999978,13.650000000000162,9.750000000000057,14.18,1.3315000000000001,0.5294478999999996,100,0.44530000000000036
76.59999999999978,13.650000000000162,9.750000000000057,14.18,1.3315000000000001,0.5294478999999996,1500,0.42220000000000035
80.34999999999992,11.200000000000543,8.449999999999534,13.51,1.3056999999999999,0.5364765,6,0.5085000000000001
80.34999999999992,11.200000000000543,8.449999999999534,13.51,1.3056999999999999,0.5364765,10,0.49939999999999984
80.34999999999992,11.200000000000543,8.449999999999534,13.51,1.3056999999999999,0.5364765,33,0.4736999999999999
